 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.31 
1566165099.94
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  74	 128	  79	 135	  85	 132	
 409.6	 158	 263	 149	 255	 158	 270	 171	 265	
 819.2	 316	 526	 297	 510	 315	 540	 341	 529	
1638.4	 630	1050	 591	1018	 629	1077	 680	1056	
3276.8	1256	2095	1179	2030	1254	2149	1354	2105	
