 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.99 
1562008046.77
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  66	  38	  64	  40	  68	  43	  67	
 204.8	  81	 132	  76	 129	  80	 136	  87	 133	
 409.6	 162	 264	 152	 256	 160	 271	 172	 265	
 819.2	 322	 527	 304	 511	 319	 540	 344	 529	
1638.4	 645	1055	 607	1023	 638	1081	 687	1059	
3276.8	1292	2115	1218	2052	1279	2170	1380	2125	
