 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.71 
1560844914.0
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  68	
 204.8	  82	 134	  78	 130	  81	 137	  88	 134	
 409.6	 164	 266	 155	 258	 161	 273	 174	 267	
 819.2	 328	 533	 310	 517	 323	 547	 349	 536	
1638.4	 653	1062	 617	1031	 644	1090	 695	1068	
3276.8	1307	2124	1233	2061	1288	2179	1390	2135	
