 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.60 
1560575070.12
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  78	 129	  81	 137	  87	 134	
 409.6	 164	 266	 155	 258	 162	 273	 174	 268	
 819.2	 327	 530	 309	 514	 322	 544	 347	 532	
1638.4	 653	1061	 617	1029	 644	1088	 695	1065	
3276.8	1307	2125	1235	2061	1290	2180	1391	2135	
