 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.31 
1554385506.4
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  33	  22	  33	
 102.4	  42	  65	  40	  64	  39	  67	  44	  66	
 204.8	  83	 131	  80	 129	  78	 133	  87	 132	
 409.6	 165	 261	 158	 256	 156	 265	 173	 264	
 819.2	 330	 521	 316	 513	 312	 529	 346	 527	
1638.4	 658	1040	 631	1023	 622	1056	 690	1052	
3276.8	1313	2076	1260	2042	1241	2109	1377	2100	
