 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.71 
1563558747.05
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  20	  34	  19	  33	  20	  34	  22	  34	
 102.4	  40	  67	  38	  65	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  80	 136	  86	 133	
 409.6	 159	 263	 150	 255	 159	 270	 171	 264	
 819.2	 318	 527	 299	 511	 317	 540	 342	 529	
1638.4	 636	1052	 598	1020	 633	1080	 683	1057	
3276.8	1268	2099	1193	2035	1262	2153	1363	2108	
