 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.73 
1554401665.49
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  64	  40	  67	  44	  66	
 204.8	  83	 131	  79	 128	  80	 134	  87	 132	
 409.6	 166	 262	 158	 256	 161	 268	 175	 263	
 819.2	 331	 524	 316	 512	 321	 534	 348	 526	
1638.4	 661	1047	 631	1023	 641	1068	 695	1050	
3276.8	1323	2093	1262	2046	1281	2135	1391	2100	
