 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
17.22 
1559873127.78
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  65	  42	  65	
 204.8	  80	 128	  76	 125	  76	 130	  83	 129	
 409.6	 160	 256	 151	 250	 152	 260	 166	 257	
 819.2	 319	 511	 301	 500	 304	 520	 331	 514	
1638.4	 636	1020	 601	 998	 606	1038	 661	1024	
3276.8	1271	2041	1202	1997	1211	2076	1322	2049	
