 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.03 
1556011156.18
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  85	 133	  80	 130	  82	 136	  89	 134	
 409.6	 168	 265	 159	 258	 163	 271	 176	 266	
 819.2	 334	 528	 317	 514	 325	 540	 350	 530	
1638.4	 667	1054	 633	1026	 647	1077	 698	1057	
3276.8	1333	2107	1265	2053	1294	2154	1397	2114	
