 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.82 
1561502950.83
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  17	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  66	  42	  65	
 204.8	  79	 128	  75	 126	  76	 131	  83	 129	
 409.6	 158	 256	 149	 250	 151	 261	 165	 258	
 819.2	 315	 512	 297	 500	 302	 521	 331	 515	
1638.4	 628	1021	 593	 998	 602	1039	 659	1027	
3276.8	1254	2039	1184	1993	1203	2076	1317	2051	
