 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.37 
1564902559.01
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  68	  43	  66	
 204.8	  79	 132	  75	 128	  79	 135	  85	 132	
 409.6	 159	 264	 149	 256	 158	 271	 171	 265	
 819.2	 316	 526	 297	 510	 315	 539	 341	 528	
1638.4	 631	1050	 593	1018	 629	1077	 681	1055	
3276.8	1260	2098	1185	2035	1257	2153	1360	2109	
