 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.29 
1555285205.58
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  22	  34	  20	  33	  21	  34	  23	  34	
 102.4	  43	  67	  41	  65	  41	  68	  45	  67	
 204.8	  85	 133	  81	 130	  82	 136	  89	 134	
 409.6	 168	 265	 160	 259	 163	 271	 177	 266	
 819.2	 335	 528	 318	 514	 324	 539	 350	 529	
1638.4	 667	1054	 634	1027	 648	1076	 700	1057	
3276.8	1334	2105	1267	2052	1294	2151	1397	2110	
