 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
5.07 
1560114621.19
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  34	  22	  36	  24	  35	
 102.4	  45	  69	  43	  68	  43	  71	  47	  70	
 204.8	  89	 138	  85	 136	  86	 143	  94	 141	
 409.6	 177	 277	 170	 272	 172	 285	 187	 281	
 819.2	 353	 552	 338	 542	 342	 568	 373	 560	
1638.4	 705	1101	 675	1083	 683	1133	 745	1118	
3276.8	1409	2201	1349	2165	1365	2265	1488	2235	
