 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.18 
1565963293.68
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  33	  21	  32	
 102.4	  41	  64	  40	  63	  39	  66	  42	  63	
 204.8	  82	 128	  79	 125	  78	 132	  83	 125	
 409.6	 164	 255	 157	 251	 156	 265	 166	 250	
 819.2	 327	 509	 314	 500	 312	 528	 332	 500	
1638.4	 652	1015	 625	 996	 620	1051	 660	 994	
3276.8	1305	2032	1251	1994	1242	2105	1322	1991	
