 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
22.14 
1565724727.38
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   5	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  31	  19	  33	  21	  32	
 102.4	  38	  64	  36	  62	  37	  65	  41	  64	
 204.8	  76	 127	  71	 124	  74	 130	  81	 128	
 409.6	 152	 254	 142	 248	 148	 259	 162	 256	
 819.2	 304	 507	 284	 495	 296	 517	 323	 511	
1638.4	 606	1012	 566	 987	 590	1032	 645	1019	
3276.8	1208	2019	1129	1969	1177	2058	1285	2032	
