 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.65 
1562670721.31
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  33	  19	  32	  20	  34	  22	  34	
 102.4	  41	  66	  38	  64	  40	  68	  43	  67	
 204.8	  81	 132	  76	 128	  80	 136	  86	 133	
 409.6	 161	 265	 152	 257	 160	 272	 173	 266	
 819.2	 322	 529	 303	 513	 319	 542	 344	 531	
1638.4	 644	1058	 607	1026	 638	1086	 689	1063	
3276.8	1279	2103	1205	2040	1267	2156	1369	2110	
