 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
7.98 
1566276389.56
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  34	  21	  32	
 102.4	  42	  64	  40	  63	  39	  67	  42	  63	
 204.8	  82	 128	  79	 126	  78	 133	  83	 125	
 409.6	 165	 256	 158	 251	 157	 266	 167	 248	
 819.2	 328	 510	 314	 500	 312	 528	 332	 500	
1638.4	 654	1018	 626	 999	 622	1055	 661	 998	
3276.8	1308	2038	1254	2000	1245	2112	1325	1998	
