 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.24 
1555314529.95
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  20	  34	  22	  34	
 102.4	  42	  66	  40	  65	  40	  67	  44	  67	
 204.8	  84	 132	  80	 129	  80	 134	  88	 133	
 409.6	 168	 263	 160	 259	 159	 268	 175	 267	
 819.2	 335	 526	 319	 516	 317	 536	 349	 533	
1638.4	 666	1048	 636	1029	 632	1067	 695	1061	
3276.8	1331	2095	1271	2057	1263	2135	1389	2121	
