 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.01 
1555745318.72
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  20	  34	  22	  33	
 102.4	  42	  66	  40	  64	  40	  67	  44	  66	
 204.8	  83	 131	  80	 129	  79	 134	  87	 133	
 409.6	 166	 262	 159	 257	 158	 267	 173	 265	
 819.2	 331	 522	 316	 513	 315	 532	 345	 528	
1638.4	 661	1042	 631	1022	 628	1061	 688	1053	
3276.8	1322	2084	1262	2045	1256	2123	1377	2107	
