 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.86 
1557906454.35
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  39	  64	  40	  67	  44	  66	
 204.8	  83	 132	  78	 128	  81	 135	  87	 132	
 409.6	 165	 263	 156	 256	 161	 269	 173	 264	
 819.2	 329	 525	 312	 511	 322	 537	 346	 527	
1638.4	 659	1052	 624	1022	 644	1076	 693	1056	
3276.8	1315	2099	1244	2040	1283	2147	1382	2106	
