 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.55 
1557180707.16
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  64	  41	  68	  44	  67	
 204.8	  84	 133	  79	 129	  82	 136	  88	 133	
 409.6	 166	 264	 157	 256	 162	 270	 174	 264	
 819.2	 332	 527	 315	 512	 323	 539	 348	 529	
1638.4	 661	1050	 626	1021	 644	1074	 693	1053	
3276.8	1321	2100	1253	2042	1287	2147	1385	2106	
