 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.76 
1559875007.43
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  65	  41	  69	  44	  68	
 204.8	  83	 134	  79	 130	  82	 137	  88	 135	
 409.6	 166	 268	 157	 260	 163	 274	 176	 269	
 819.2	 332	 535	 314	 519	 326	 548	 351	 537	
1638.4	 660	1065	 624	1033	 649	1092	 698	1069	
3276.8	1318	2128	1246	2064	1296	2181	1394	2136	
