 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
9.05 
1563908439.05
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  17	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  20	  32	  20	  34	  21	  32	
 102.4	  42	  65	  40	  64	  40	  67	  42	  63	
 204.8	  84	 129	  80	 127	  79	 133	  85	 127	
 409.6	 167	 257	 160	 252	 158	 266	 168	 252	
 819.2	 332	 513	 319	 503	 315	 531	 335	 503	
1638.4	 662	1022	 636	1004	 628	1058	 669	1002	
3276.8	1326	2046	1273	2010	1256	2118	1337	2007	
