 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
9.18 
1564752338.84
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  33	  21	  32	
 102.4	  42	  64	  40	  63	  40	  67	  42	  63	
 204.8	  83	 128	  79	 126	  79	 133	  84	 126	
 409.6	 165	 256	 158	 251	 157	 265	 167	 251	
 819.2	 328	 509	 315	 500	 312	 527	 332	 499	
1638.4	 656	1018	 630	 999	 624	1054	 663	 998	
3276.8	1311	2034	1258	1996	1245	2105	1324	1992	
