 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.71 
1566019857.61
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  79	 132	  74	 128	  79	 135	  85	 132	
 409.6	 158	 263	 148	 255	 158	 270	 170	 264	
 819.2	 314	 525	 295	 508	 314	 538	 339	 527	
1638.4	 628	1049	 590	1016	 628	1075	 678	1054	
3276.8	1257	2098	1180	2033	1256	2152	1356	2109	
