 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.70 
1563736227.96
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  31	  19	  33	  21	  32	
 102.4	  39	  64	  37	  63	  38	  65	  41	  64	
 204.8	  77	 127	  73	 124	  75	 130	  82	 128	
 409.6	 154	 255	 145	 249	 149	 259	 163	 256	
 819.2	 309	 509	 289	 497	 298	 518	 326	 512	
1638.4	 616	1016	 577	 992	 595	1035	 651	1022	
3276.8	1230	2030	1153	1982	1188	2068	1301	2043	
