 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.57 
1560034907.21
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  65	  41	  69	  44	  68	
 204.8	  83	 134	  79	 130	  82	 138	  88	 135	
 409.6	 166	 269	 157	 261	 164	 276	 176	 270	
 819.2	 331	 536	 314	 520	 326	 550	 352	 539	
1638.4	 660	1069	 625	1037	 650	1096	 701	1074	
3276.8	1323	2141	1252	2077	1303	2197	1404	2152	
