 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.31 
1559912725.84
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  65	  41	  69	  44	  68	
 204.8	  84	 134	  79	 130	  82	 138	  88	 135	
 409.6	 167	 269	 158	 261	 164	 276	 177	 270	
 819.2	 331	 534	 313	 519	 326	 548	 351	 537	
1638.4	 662	1069	 626	1037	 652	1097	 702	1075	
3276.8	1320	2133	1250	2070	1300	2188	1399	2144	
