 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.47 
1566219898.45
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  33	  21	  32	
 102.4	  41	  64	  40	  63	  39	  66	  42	  63	
 204.8	  82	 128	  79	 125	  78	 132	  83	 125	
 409.6	 164	 255	 157	 250	 156	 264	 166	 250	
 819.2	 327	 509	 313	 499	 311	 527	 331	 499	
1638.4	 653	1016	 626	 997	 621	1052	 660	 995	
3276.8	1303	2030	1249	1992	1241	2103	1320	1988	
