 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
9.73 
1565481331.72
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  33	  21	  32	
 102.4	  42	  64	  40	  63	  40	  67	  42	  63	
 204.8	  82	 128	  79	 125	  78	 132	  83	 125	
 409.6	 165	 255	 158	 251	 156	 265	 166	 250	
 819.2	 329	 511	 315	 501	 313	 529	 333	 501	
1638.4	 655	1019	 628	1000	 624	1056	 663	 999	
3276.8	1307	2032	1253	1994	1243	2104	1322	1991	
