 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.24 
1557767273.67
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 129	  81	 135	  87	 133	
 409.6	 165	 263	 157	 256	 161	 269	 174	 264	
 819.2	 330	 525	 313	 511	 322	 537	 346	 527	
1638.4	 658	1048	 623	1019	 641	1071	 691	1051	
3276.8	1317	2100	1248	2042	1284	2147	1384	2107	
