 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.70 
1557234793.99
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  84	 132	  79	 129	  81	 136	  88	 133	
 409.6	 167	 265	 158	 257	 162	 271	 175	 266	
 819.2	 332	 528	 315	 513	 324	 540	 349	 530	
1638.4	 660	1050	 626	1021	 644	1073	 693	1053	
3276.8	1319	2099	1251	2040	1287	2145	1385	2105	
