 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.52 
1562834303.57
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  32	
 102.4	  39	  64	  37	  63	  38	  65	  41	  65	
 204.8	  78	 128	  74	 125	  75	 130	  82	 129	
 409.6	 156	 255	 146	 250	 150	 260	 164	 257	
 819.2	 311	 510	 292	 498	 299	 520	 328	 513	
1638.4	 620	1019	 583	 995	 598	1038	 654	1025	
3276.8	1236	2030	1163	1984	1191	2068	1302	2042	
