 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.70 
1557732873.39
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  83	 132	  79	 128	  81	 135	  87	 132	
 409.6	 165	 263	 157	 256	 161	 269	 174	 264	
 819.2	 329	 524	 312	 510	 321	 536	 346	 526	
1638.4	 657	1047	 622	1018	 640	1070	 689	1049	
3276.8	1313	2093	1244	2034	1280	2139	1378	2097	
