 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
5.34 
1561849524.22
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  12	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  35	  22	  36	  24	  36	
 102.4	  45	  70	  43	  69	  44	  72	  47	  71	
 204.8	  89	 140	  85	 137	  87	 144	  94	 142	
 409.6	 178	 279	 170	 273	 173	 288	 188	 283	
 819.2	 355	 556	 339	 545	 346	 574	 375	 565	
1638.4	 709	1111	 676	1088	 690	1146	 748	1128	
3276.8	1414	2216	1348	2172	1378	2287	1491	2250	
