 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.72 
1566249492.77
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  33	  21	  32	
 102.4	  41	  64	  40	  63	  39	  66	  42	  63	
 204.8	  82	 128	  79	 126	  78	 133	  83	 126	
 409.6	 164	 255	 157	 250	 156	 264	 166	 250	
 819.2	 327	 508	 313	 499	 311	 527	 330	 498	
1638.4	 654	1017	 626	 998	 622	1054	 662	 998	
3276.8	1305	2032	1251	1995	1243	2106	1322	1993	
