 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.76 
1566029620.21
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  79	 132	  75	 128	  79	 140	  86	 133	
 409.6	 158	 264	 149	 255	 158	 270	 171	 265	
 819.2	 316	 527	 297	 511	 316	 541	 341	 530	
1638.4	 630	1051	 591	1018	 629	1078	 680	1057	
3276.8	1257	2098	1181	2033	1256	2153	1357	2109	
