 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.99 
1562104131.85
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  67	  39	  65	  40	  68	  44	  67	
 204.8	  81	 133	  77	 129	  80	 136	  87	 133	
 409.6	 162	 264	 152	 256	 160	 271	 172	 265	
 819.2	 322	 528	 304	 512	 319	 541	 344	 530	
1638.4	 645	1056	 608	1024	 637	1083	 688	1060	
3276.8	1282	2100	1208	2037	1268	2152	1367	2106	
