 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.50 
1564323756.2
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  80	 136	  86	 133	
 409.6	 159	 264	 150	 256	 159	 270	 171	 265	
 819.2	 318	 528	 300	 512	 318	 542	 343	 531	
1638.4	 633	1052	 596	1020	 632	1079	 683	1057	
3276.8	1266	2102	1192	2039	1263	2157	1365	2113	
