 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.42 
1560382207.98
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  12	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  34	  22	  36	  24	  36	
 102.4	  45	  70	  43	  68	  43	  72	  47	  71	
 204.8	  89	 139	  85	 136	  87	 143	  94	 141	
 409.6	 178	 277	 170	 272	 172	 286	 187	 281	
 819.2	 355	 553	 339	 543	 344	 570	 374	 562	
1638.4	 708	1104	 676	1084	 687	1138	 745	1120	
3276.8	1414	2206	1351	2165	1371	2273	1489	2238	
