 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.65 
1566277612.93
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  79	 132	  74	 128	  79	 135	  85	 132	
 409.6	 157	 262	 148	 254	 157	 269	 169	 263	
 819.2	 314	 525	 295	 509	 314	 539	 339	 528	
1638.4	 628	1049	 590	1017	 628	1076	 678	1054	
3276.8	1254	2095	1177	2031	1254	2150	1355	2106	
