 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.13 
1560572824.25
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  17	  11	  17	  11	  18	  11	  17	
  51.2	  22	  34	  21	  33	  21	  35	  22	  34	
 102.4	  43	  67	  41	  66	  42	  69	  44	  68	
 204.8	  85	 134	  81	 131	  83	 138	  88	 135	
 409.6	 170	 267	 161	 263	 167	 275	 177	 269	
 819.2	 338	 533	 321	 524	 332	 549	 352	 538	
1638.4	 677	1067	 643	1049	 665	1099	 705	1075	
3276.8	1351	2131	1283	2094	1326	2195	1407	2147	
