 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.85 
1557127617.61
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  79	 129	  82	 136	  88	 133	
 409.6	 167	 265	 159	 258	 163	 271	 176	 266	
 819.2	 334	 530	 316	 515	 325	 542	 350	 532	
1638.4	 664	1055	 630	1026	 647	1079	 697	1059	
3276.8	1324	2104	1255	2046	1290	2151	1389	2110	
