 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.05 
1563271467.57
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  18	  11	  17	
  51.2	  21	  34	  19	  33	  20	  35	  22	  34	
 102.4	  41	  67	  38	  65	  40	  69	  44	  67	
 204.8	  81	 133	  76	 129	  80	 137	  87	 134	
 409.6	 161	 266	 152	 258	 160	 273	 173	 267	
 819.2	 320	 529	 302	 513	 318	 543	 344	 531	
1638.4	 639	1055	 603	1024	 636	1083	 686	1060	
3276.8	1282	2117	1210	2054	1276	2174	1378	2128	
