 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.33 
1563977061.51
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  80	 135	  86	 133	
 409.6	 159	 263	 150	 255	 158	 270	 171	 264	
 819.2	 317	 525	 298	 509	 316	 538	 341	 527	
1638.4	 631	1047	 595	1015	 630	1074	 680	1051	
3276.8	1261	2092	1187	2028	1257	2145	1357	2100	
