 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.21 
1563996700.69
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  66	
 204.8	  80	 132	  75	 128	  79	 135	  86	 132	
 409.6	 159	 263	 149	 255	 158	 270	 171	 264	
 819.2	 318	 527	 300	 512	 317	 542	 343	 530	
1638.4	 634	1052	 597	1020	 633	1079	 683	1057	
3276.8	1261	2092	1188	2028	1257	2145	1357	2101	
