 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
17.68 
1563258338.42
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  68	
 204.8	  81	 134	  77	 130	  81	 137	  87	 134	
 409.6	 162	 266	 153	 258	 161	 274	 174	 268	
 819.2	 322	 530	 303	 514	 320	 545	 345	 533	
1638.4	 642	1058	 605	1026	 638	1086	 688	1063	
3276.8	1282	2114	1208	2051	1274	2170	1374	2124	
