 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.97 
1564262533.37
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  39	  64	  36	  63	  38	  65	  41	  65	
 204.8	  77	 128	  72	 125	  75	 130	  82	 129	
 409.6	 154	 255	 144	 249	 149	 260	 163	 257	
 819.2	 307	 508	 288	 496	 297	 518	 325	 512	
1638.4	 613	1015	 574	 991	 594	1035	 649	1022	
3276.8	1225	2028	1146	1980	1186	2067	1297	2043	
