 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.73 
1556150035.19
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 130	  82	 136	  89	 134	
 409.6	 168	 265	 159	 258	 163	 271	 176	 266	
 819.2	 335	 529	 318	 516	 326	 542	 351	 532	
1638.4	 666	1054	 632	1026	 647	1077	 698	1057	
3276.8	1331	2106	1263	2051	1294	2154	1395	2113	
