 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.55 
1556132224.15
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  79	 129	  81	 135	  88	 133	
 409.6	 167	 264	 159	 257	 163	 270	 175	 265	
 819.2	 334	 529	 317	 515	 325	 541	 351	 531	
1638.4	 666	1055	 633	1027	 649	1079	 699	1059	
3276.8	1333	2109	1265	2054	1297	2158	1399	2118	
