 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.55 
1560242682.66
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  67	  43	  64	
 204.8	  85	 129	  82	 128	  80	 133	  86	 127	
 409.6	 170	 258	 163	 255	 160	 267	 172	 255	
 819.2	 339	 516	 326	 509	 318	 533	 342	 508	
1638.4	 676	1030	 651	1016	 635	1063	 683	1014	
3276.8	1349	2057	1300	2029	1268	2123	1364	2025	
