 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.31 
1559966899.48
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  65	  41	  69	  44	  68	
 204.8	  83	 134	  79	 130	  82	 138	  88	 135	
 409.6	 166	 268	 157	 260	 163	 275	 176	 269	
 819.2	 332	 537	 314	 521	 327	 551	 353	 540	
1638.4	 660	1066	 624	1035	 650	1094	 699	1072	
3276.8	1323	2138	1251	2075	1303	2194	1403	2150	
