 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.26 
1563767252.33
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  20	  32	  20	  34	  21	  32	
 102.4	  42	  65	  41	  64	  40	  67	  42	  63	
 204.8	  84	 129	  81	 127	  79	 133	  85	 127	
 409.6	 167	 257	 161	 253	 158	 266	 169	 253	
 819.2	 333	 514	 320	 505	 316	 532	 336	 504	
1638.4	 666	1026	 640	1009	 631	1063	 671	1007	
3276.8	1326	2044	1273	2009	1255	2115	1336	2004	
