 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.86 
1555535219.33
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  20	  34	  22	  34	
 102.4	  42	  66	  40	  65	  40	  67	  44	  67	
 204.8	  84	 132	  80	 129	  80	 134	  87	 133	
 409.6	 167	 263	 159	 258	 159	 268	 174	 266	
 819.2	 333	 525	 318	 515	 317	 535	 348	 531	
1638.4	 666	1049	 635	1029	 632	1069	 694	1061	
3276.8	1327	2091	1266	2052	1260	2131	1384	2116	
