 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.95 
1554442620.56
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  67	  44	  66	
 204.8	  83	 131	  79	 128	  81	 134	  87	 132	
 409.6	 166	 263	 159	 257	 161	 268	 175	 264	
 819.2	 331	 524	 316	 512	 321	 535	 349	 526	
1638.4	 664	1050	 633	1026	 643	1072	 698	1054	
3276.8	1325	2097	1264	2049	1283	2140	1395	2105	
