 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.38 
1563284862.39
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  41	  67	  38	  65	  40	  69	  44	  67	
 204.8	  81	 133	  76	 129	  80	 137	  87	 134	
 409.6	 162	 266	 152	 258	 161	 273	 173	 268	
 819.2	 321	 529	 302	 513	 319	 543	 344	 532	
1638.4	 640	1056	 603	1024	 636	1084	 687	1061	
3276.8	1278	2108	1204	2045	1269	2164	1370	2118	
