 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.51 
1566163262.11
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  34	  21	  32	
 102.4	  41	  64	  40	  63	  39	  67	  42	  63	
 204.8	  82	 128	  79	 125	  78	 132	  83	 125	
 409.6	 164	 255	 158	 251	 156	 265	 166	 250	
 819.2	 328	 511	 315	 501	 312	 529	 332	 501	
1638.4	 654	1018	 627	 999	 622	1054	 662	 998	
3276.8	1308	2037	1255	1999	1246	2111	1326	1998	
