 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.63 
1556182085.84
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 133	
 409.6	 167	 264	 159	 257	 162	 270	 175	 265	
 819.2	 333	 526	 316	 513	 324	 538	 349	 528	
1638.4	 665	1053	 632	1025	 647	1077	 697	1057	
3276.8	1332	2108	1265	2053	1295	2156	1397	2116	
