 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.82 
1565240058.59
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	   9	  16	  10	  17	  11	  16	
  51.2	  20	  32	  18	  31	  19	  33	  21	  32	
 102.4	  39	  64	  36	  62	  37	  65	  41	  64	
 204.8	  77	 127	  72	 124	  75	 130	  81	 128	
 409.6	 153	 254	 143	 248	 149	 259	 162	 256	
 819.2	 304	 506	 284	 494	 296	 516	 323	 510	
1638.4	 608	1012	 568	 987	 591	1031	 645	1018	
3276.8	1216	2024	1136	1976	1183	2064	1291	2039	
