 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.57 
1560033964.07
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  65	  41	  69	  44	  68	
 204.8	  83	 134	  78	 130	  82	 137	  88	 134	
 409.6	 165	 267	 156	 259	 163	 274	 175	 268	
 819.2	 331	 535	 313	 519	 326	 549	 351	 538	
1638.4	 661	1069	 625	1038	 650	1097	 702	1075	
3276.8	1321	2136	1249	2073	1300	2192	1401	2147	
