 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.89 
1563335517.13
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  41	  67	  38	  65	  40	  68	  43	  67	
 204.8	  80	 132	  76	 128	  80	 136	  86	 133	
 409.6	 160	 264	 151	 256	 159	 271	 172	 266	
 819.2	 321	 530	 303	 514	 319	 544	 345	 533	
1638.4	 640	1057	 604	1025	 637	1085	 688	1063	
3276.8	1279	2112	1205	2048	1271	2167	1373	2122	
