 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.95 
1565936591.0
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   8	   5	   8	
  25.6	  10	  16	   9	  16	  10	  16	  10	  16	
  51.2	  19	  32	  18	  31	  19	  33	  21	  32	
 102.4	  38	  64	  36	  62	  37	  65	  41	  64	
 204.8	  76	 127	  71	 124	  74	 129	  81	 127	
 409.6	 152	 253	 142	 246	 147	 257	 161	 254	
 819.2	 303	 505	 283	 492	 294	 514	 321	 507	
1638.4	 604	1007	 564	 983	 587	1026	 640	1012	
3276.8	1207	2014	1127	1965	1174	2051	1280	2024	
