 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.87 
1560260400.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  65	
 204.8	  83	 133	  78	 130	  81	 137	  88	 134	
 409.6	 165	 267	 156	 259	 162	 273	 175	 268	
 819.2	 329	 532	 311	 516	 320	 545	 348	 534	
1638.4	 657	1063	 620	1032	 646	1090	 697	1068	
3276.8	1312	2125	1240	2062	1292	2180	1392	2135	
