 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.49 
1562230705.63
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  37	  63	  38	  65	  42	  65	
 204.8	  79	 128	  74	 125	  76	 130	  83	 129	
 409.6	 157	 256	 148	 250	 151	 261	 165	 257	
 819.2	 312	 511	 294	 499	 300	 520	 329	 514	
1638.4	 623	1018	 586	 994	 599	1037	 655	1023	
3276.8	1243	2033	1170	1986	1195	2070	1307	2044	
